OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,DaysToShip,OrderYear,OrderMonth,OrderQuarter,OrderYearMonth,OrderWeekOfYear,OrderMonthName,OrderIsWeekendOrder,ShipYear,ShipMonth,ShipQuarter,ShipYearMonth,ShipWeekOfYear,ShipMonthName,ShipIsWeekendShip
us-2017-114174,2017-09-08,2017-09-14,standard class,ap-10720,anne pryor,home office,united states,malden,massachusetts,2148,east,FUR-BO-10003450,furniture,bookcases,"bush westfield collection bookcases, dark cherry finish",173.94,6,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
us-2017-114174,2017-09-08,2017-09-14,standard class,ap-10720,anne pryor,home office,united states,malden,massachusetts,2148,east,OFF-LA-10000248,office supplies,labels,avery 52,14.76,6,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
ca-2018-108070,2018-04-16,2018-04-20,standard class,je-15745,joel eaton,consumer,united states,san jose,california,95123,west,OFF-ST-10004804,office supplies,storage,"belkin 19"" vented equipment shelf, black",205.92,4,2018,4,2,2018-04,16,April,False,2018,4,2,2018-04,16,April,False
ca-2018-108070,2018-04-16,2018-04-20,standard class,je-15745,joel eaton,consumer,united states,san jose,california,95123,west,FUR-BO-10001337,furniture,bookcases,o'sullivan living dimensions 2-shelf bookcases,102.833,4,2018,4,2,2018-04,16,April,False,2018,4,2,2018-04,16,April,False
us-2016-128090,2016-08-16,2016-08-22,standard class,jm-15865,john murray,consumer,united states,phoenix,arizona,85023,west,OFF-AR-10002255,office supplies,art,newell 346,2.304,6,2016,8,3,2016-08,33,August,False,2016,8,3,2016-08,34,August,False
us-2016-128090,2016-08-16,2016-08-22,standard class,jm-15865,john murray,consumer,united states,phoenix,arizona,85023,west,TEC-PH-10002624,technology,phones,samsung galaxy s4 mini,1879.96,6,2016,8,3,2016-08,33,August,False,2016,8,3,2016-08,34,August,False
us-2016-128090,2016-08-16,2016-08-22,standard class,jm-15865,john murray,consumer,united states,phoenix,arizona,85023,west,OFF-LA-10000452,office supplies,labels,avery 488,5.04,6,2016,8,3,2016-08,33,August,False,2016,8,3,2016-08,34,August,False
ca-2018-101042,2018-11-19,2018-11-23,standard class,ab-10105,adrian barton,consumer,united states,henderson,kentucky,42420,south,FUR-FU-10004665,furniture,furnishings,"3m polarizing task lamp with clamp arm, light gray",821.88,4,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2018-101042,2018-11-19,2018-11-23,standard class,ab-10105,adrian barton,consumer,united states,henderson,kentucky,42420,south,OFF-BI-10000088,office supplies,binders,gbc imprintable covers,21.96,4,2018,11,4,2018-11,47,November,False,2018,11,4,2018-11,47,November,False
ca-2017-155439,2017-09-14,2017-09-18,standard class,pn-18775,parhena norris,home office,united states,columbia,south carolina,29203,south,OFF-PA-10000029,office supplies,paper,xerox 224,25.92,4,2017,9,3,2017-09,37,September,False,2017,9,3,2017-09,38,September,False
ca-2017-118626,2017-08-15,2017-08-20,standard class,jc-15775,john castell,consumer,united states,tallahassee,florida,32303,south,TEC-PH-10000369,technology,phones,htc one mini,705.544,5,2017,8,3,2017-08,33,August,False,2017,8,3,2017-08,33,August,True
ca-2016-111458,2016-09-26,2016-09-30,standard class,pf-19165,philip fox,consumer,united states,new york city,new york,10035,east,TEC-AC-10001590,technology,accessories,dell slim usb multimedia keyboard,50.0,4,2016,9,3,2016-09,39,September,False,2016,9,3,2016-09,39,September,False
us-2017-126844,2017-10-08,2017-10-14,standard class,bw-11110,bart watters,corporate,united states,houston,texas,77070,central,FUR-FU-10004909,furniture,furnishings,contemporary wood/metal frame,51.712,6,2017,10,4,2017-10,40,October,True,2017,10,4,2017-10,41,October,True
us-2016-112508,2016-03-24,2016-03-30,standard class,bp-11185,ben peterman,corporate,united states,coral springs,florida,33065,south,OFF-AP-10002287,office supplies,appliances,"eureka sanitaire  multi-pro heavy-duty upright, disposable bags",6.992,6,2016,3,1,2016-03,12,March,False,2016,3,1,2016-03,13,March,False
ca-2016-147788,2016-05-31,2016-06-04,standard class,tm-21010,tamara manning,consumer,united states,orem,utah,84057,west,FUR-BO-10004357,furniture,bookcases,o'sullivan living dimensions 3-shelf bookcases,1406.86,4,2016,5,2,2016-05,22,May,False,2016,6,2,2016-06,22,June,True
ca-2016-147788,2016-05-31,2016-06-04,standard class,tm-21010,tamara manning,consumer,united states,orem,utah,84057,west,OFF-LA-10003766,office supplies,labels,self-adhesive removable labels,15.75,4,2016,5,2,2016-05,22,May,False,2016,6,2,2016-06,22,June,True
ca-2016-147788,2016-05-31,2016-06-04,standard class,tm-21010,tamara manning,consumer,united states,orem,utah,84057,west,OFF-ST-10000046,office supplies,storage,fellowes super stor/drawer files,323.1,4,2016,5,2,2016-05,22,May,False,2016,6,2,2016-06,22,June,True
ca-2016-144288,2016-12-25,2016-12-31,standard class,mb-17305,maria bertelson,consumer,united states,nashville,tennessee,37211,south,OFF-LA-10003190,office supplies,labels,avery 474,9.216,6,2016,12,4,2016-12,51,December,True,2016,12,4,2016-12,52,December,True
ca-2016-144288,2016-12-25,2016-12-31,standard class,mb-17305,maria bertelson,consumer,united states,nashville,tennessee,37211,south,OFF-PA-10002787,office supplies,paper,xerox 227,10.368,6,2016,12,4,2016-12,51,December,True,2016,12,4,2016-12,52,December,True
ca-2016-110632,2016-03-17,2016-03-22,second class,hr-14830,harold ryan,corporate,united states,new york city,new york,10009,east,TEC-AC-10000387,technology,accessories,keytronic kt800p2 - keyboard - black,15.02,5,2016,3,1,2016-03,11,March,False,2016,3,1,2016-03,12,March,False
ca-2016-110632,2016-03-17,2016-03-22,second class,hr-14830,harold ryan,corporate,united states,new york city,new york,10009,east,OFF-ST-10001291,office supplies,storage,"tenex personal self-stacking standard file box, black/gray",33.82,5,2016,3,1,2016-03,11,March,False,2016,3,1,2016-03,12,March,False
ca-2018-109589,2018-12-21,2018-12-24,first class,bd-11635,brian derr,consumer,united states,bowling green,kentucky,42104,south,TEC-AC-10003116,technology,accessories,memorex froggy flash drive 8 gb,71.0,3,2018,12,4,2018-12,51,December,False,2018,12,4,2018-12,52,December,False
ca-2018-123967,2018-11-01,2018-11-03,second class,sf-20200,sarah foster,consumer,united states,bellingham,washington,98226,west,OFF-BI-10001308,office supplies,binders,gbc standard plastic binding systems' combs,25.12,2,2018,11,4,2018-11,44,November,False,2018,11,4,2018-11,44,November,True
ca-2018-123967,2018-11-01,2018-11-03,second class,sf-20200,sarah foster,consumer,united states,bellingham,washington,98226,west,FUR-TA-10003954,furniture,tables,hon 94000 series round tables,2665.62,2,2018,11,4,2018-11,44,November,False,2018,11,4,2018-11,44,November,True
ca-2018-148929,2018-09-07,2018-09-11,standard class,sp-20620,stefania perrino,corporate,united states,new york city,new york,10011,east,OFF-ST-10003282,office supplies,storage,"advantus 10-drawer portable organizer, chrome metal frame, smoke drawers",478.08,4,2018,9,3,2018-09,36,September,False,2018,9,3,2018-09,37,September,False
ca-2018-134404,2018-12-27,2018-12-27,same day,dr-12880,dan reichenbach,corporate,united states,newark,ohio,43055,east,TEC-PH-10000576,technology,phones,at&t 1080 corded phone,164.388,0,2018,12,4,2018-12,52,December,False,2018,12,4,2018-12,52,December,False
ca-2018-134404,2018-12-27,2018-12-27,same day,dr-12880,dan reichenbach,corporate,united states,newark,ohio,43055,east,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,13.248,0,2018,12,4,2018-12,52,December,False,2018,12,4,2018-12,52,December,False
ca-2018-109778,2018-07-16,2018-07-21,standard class,vm-21685,valerie mitchum,home office,united states,woodstock,illinois,60098,central,OFF-AR-10003759,office supplies,art,"crayola anti dust chalk, 12/pack",2.912,5,2018,7,3,2018-07,29,July,False,2018,7,3,2018-07,29,July,True
ca-2017-155845,2017-08-12,2017-08-15,second class,cm-12235,chris mcafee,consumer,united states,carrollton,texas,75007,central,TEC-AC-10004145,technology,accessories,logitech dinovo edge keyboard,1399.944,3,2017,8,3,2017-08,32,August,True,2017,8,3,2017-08,33,August,False
ca-2018-145128,2018-07-09,2018-07-14,standard class,sm-20320,sean miller,home office,united states,lafayette,indiana,47905,central,FUR-FU-10000293,furniture,furnishings,eldon antistatic chair mats for low to medium pile carpets,526.45,5,2018,7,3,2018-07,28,July,False,2018,7,3,2018-07,28,July,True
ca-2015-129091,2015-11-22,2015-11-27,standard class,ra-19885,ruben ausman,corporate,united states,columbus,georgia,31907,south,OFF-EN-10004955,office supplies,envelopes,fashion color clasp envelopes,16.23,5,2015,11,4,2015-11,47,November,True,2015,11,4,2015-11,48,November,False
ca-2015-129091,2015-11-22,2015-11-27,standard class,ra-19885,ruben ausman,corporate,united states,columbus,georgia,31907,south,OFF-BI-10001071,office supplies,binders,gbc proclick punch binding system,319.9,5,2015,11,4,2015-11,47,November,True,2015,11,4,2015-11,48,November,False
ca-2015-129091,2015-11-22,2015-11-27,standard class,ra-19885,ruben ausman,corporate,united states,columbus,georgia,31907,south,OFF-EN-10001990,office supplies,envelopes,staple envelope,11.36,5,2015,11,4,2015-11,47,November,True,2015,11,4,2015-11,48,November,False
ca-2015-129091,2015-11-22,2015-11-27,standard class,ra-19885,ruben ausman,corporate,united states,columbus,georgia,31907,south,OFF-AP-10002734,office supplies,appliances,holmes harmony hepa air purifier for 17 x 20 room,675.12,5,2015,11,4,2015-11,47,November,True,2015,11,4,2015-11,48,November,False
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,FUR-FU-10004587,furniture,furnishings,"ge general use halogen bulbs, 100 watts, 1 bulb per pack",62.82,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,OFF-ST-10004337,office supplies,storage,"safco commercial wire shelving, 72h",489.92,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,OFF-PA-10003072,office supplies,paper,"eureka recycled copy paper 8 1/2"" x 11"", ream",19.44,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",16.68,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,TEC-PH-10004833,technology,phones,macally suction cup mount,155.35,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,FUR-FU-10001847,furniture,furnishings,eldon image series black desk accessories,12.42,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
us-2015-155502,2015-01-26,2015-01-31,standard class,sd-20485,shirley daniels,home office,united states,alexandria,virginia,22304,south,TEC-PH-10002103,technology,phones,jabra speak 410,187.98,5,2015,1,1,2015-01,5,January,False,2015,1,1,2015-01,5,January,True
ca-2016-121041,2016-11-03,2016-11-10,standard class,cs-12250,chris selesnick,corporate,united states,haltom city,texas,76117,central,OFF-EN-10001137,office supplies,envelopes,"#10 gummed flap white envelopes, 100/box",6.608,7,2016,11,4,2016-11,44,November,False,2016,11,4,2016-11,45,November,False
ca-2018-131695,2018-06-30,2018-07-06,standard class,ra-19285,ralph arnett,consumer,united states,new york city,new york,10024,east,OFF-ST-10001476,office supplies,storage,steel personal filing/posting tote,248.57,6,2018,6,2,2018-06,26,June,True,2018,7,3,2018-07,27,July,False
ca-2018-131695,2018-06-30,2018-07-06,standard class,ra-19285,ralph arnett,consumer,united states,new york city,new york,10024,east,FUR-FU-10002045,furniture,furnishings,executive impressions 14,22.23,6,2018,6,2,2018-06,26,June,True,2018,7,3,2018-07,27,July,False
ca-2017-137729,2017-05-05,2017-05-09,standard class,bf-11005,barry franz,home office,united states,los angeles,california,90004,west,OFF-ST-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",5.98,4,2017,5,2,2017-05,18,May,False,2017,5,2,2017-05,19,May,False
ca-2017-137729,2017-05-05,2017-05-09,standard class,bf-11005,barry franz,home office,united states,los angeles,california,90004,west,TEC-PH-10001433,technology,phones,cisco small business spa 502g voip phone,246.168,4,2017,5,2,2017-05,18,May,False,2017,5,2,2017-05,19,May,False
us-2017-115455,2017-09-08,2017-09-14,standard class,se-20110,sanjit engle,consumer,united states,wheeling,illinois,60090,central,FUR-FU-10004671,furniture,furnishings,"executive impressions 12"" wall clock",14.136,6,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
us-2017-115455,2017-09-08,2017-09-14,standard class,se-20110,sanjit engle,consumer,united states,wheeling,illinois,60090,central,FUR-TA-10003569,furniture,tables,bretford cr8500 series meeting room furniture,601.47,6,2017,9,3,2017-09,36,September,False,2017,9,3,2017-09,37,September,False
ca-2018-128300,2018-11-24,2018-11-26,second class,rs-19765,roland schwarz,corporate,united states,summerville,south carolina,29483,south,TEC-PH-10002807,technology,phones,motorla hx550 universal bluetooth headset,79.1,2,2018,11,4,2018-11,47,November,True,2018,11,4,2018-11,48,November,False
ca-2018-128300,2018-11-24,2018-11-26,second class,rs-19765,roland schwarz,corporate,united states,summerville,south carolina,29483,south,OFF-BI-10001597,office supplies,binders,"wilson jones ledger-size, piano-hinge binder, 2"", blue",327.84,2,2018,11,4,2018-11,47,November,True,2018,11,4,2018-11,48,November,False
ca-2018-149048,2018-05-13,2018-05-17,standard class,bm-11650,brian moss,corporate,united states,columbus,indiana,47201,central,OFF-EN-10003296,office supplies,envelopes,tyvek side-opening peel & seel expanding envelopes,180.96,4,2018,5,2,2018-05,19,May,True,2018,5,2,2018-05,20,May,False
ca-2018-149048,2018-05-13,2018-05-17,standard class,bm-11650,brian moss,corporate,united states,columbus,indiana,47201,central,OFF-BI-10004632,office supplies,binders,ibico hi-tech manual binding system,914.97,4,2018,5,2,2018-05,19,May,True,2018,5,2,2018-05,20,May,False
ca-2018-149048,2018-05-13,2018-05-17,standard class,bm-11650,brian moss,corporate,united states,columbus,indiana,47201,central,TEC-PH-10002310,technology,phones,plantronics calisto p620-m usb wireless speakerphone system,587.97,4,2018,5,2,2018-05,19,May,True,2018,5,2,2018-05,20,May,False
ca-2018-149048,2018-05-13,2018-05-17,standard class,bm-11650,brian moss,corporate,united states,columbus,indiana,47201,central,OFF-ST-10000078,office supplies,storage,tennsco 6- and 18-compartment lockers,530.34,4,2018,5,2,2018-05,19,May,True,2018,5,2,2018-05,20,May,False
ca-2018-149048,2018-05-13,2018-05-17,standard class,bm-11650,brian moss,corporate,united states,columbus,indiana,47201,central,OFF-PA-10001752,office supplies,paper,hammermill copyplus copy paper (20lb. and 84 bright),14.94,4,2018,5,2,2018-05,19,May,True,2018,5,2,2018-05,20,May,False
ca-2018-108553,2018-04-23,2018-04-29,standard class,sk-19990,sally knutson,consumer,united states,new york city,new york,10024,east,OFF-AP-10000026,office supplies,appliances,tripp lite isotel 6 outlet surge protector with fax/modem protection,121.94,6,2018,4,2,2018-04,17,April,False,2018,4,2,2018-04,17,April,True
ca-2018-108553,2018-04-23,2018-04-29,standard class,sk-19990,sally knutson,consumer,united states,new york city,new york,10024,east,OFF-SU-10002573,office supplies,supplies,"acme 10"" easy grip assistive scissors",122.71,6,2018,4,2,2018-04,17,April,False,2018,4,2,2018-04,17,April,True
ca-2017-165848,2017-06-04,2017-06-04,same day,en-13780,edward nazzal,consumer,united states,new york city,new york,10035,east,OFF-PA-10000349,office supplies,paper,easy-staple paper,14.94,0,2017,6,2,2017-06,22,June,True,2017,6,2,2017-06,22,June,True
ca-2017-165848,2017-06-04,2017-06-04,same day,en-13780,edward nazzal,consumer,united states,new york city,new york,10035,east,TEC-MA-10003356,technology,machines,panasonic kx mc6040 color laser multifunction printer,1349.85,0,2017,6,2,2017-06,22,June,True,2017,6,2,2017-06,22,June,True
ca-2017-165848,2017-06-04,2017-06-04,same day,en-13780,edward nazzal,consumer,united states,new york city,new york,10035,east,FUR-BO-10000362,furniture,bookcases,sauder inglewood library bookcases,136.784,0,2017,6,2,2017-06,22,June,True,2017,6,2,2017-06,22,June,True
ca-2017-165848,2017-06-04,2017-06-04,same day,en-13780,edward nazzal,consumer,united states,new york city,new york,10035,east,FUR-FU-10003878,furniture,furnishings,"linden 10"" round wall clock, black",61.12,0,2017,6,2,2017-06,22,June,True,2017,6,2,2017-06,22,June,True
ca-2015-112718,2015-12-16,2015-12-21,standard class,kn-16450,kean nguyen,corporate,united states,jacksonville,florida,32216,south,OFF-BI-10000591,office supplies,binders,avery binder labels,1.167,5,2015,12,4,2015-12,51,December,False,2015,12,4,2015-12,52,December,False
ca-2017-154053,2017-03-04,2017-03-10,standard class,mg-17890,michael granlund,home office,united states,san diego,california,92024,west,OFF-AR-10003727,office supplies,art,berol giant pencil sharpener,16.99,6,2017,3,1,2017-03,9,March,True,2017,3,1,2017-03,10,March,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,TEC-AC-10001635,technology,accessories,keytronic kt400u2 - keyboard - black,24.672,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,OFF-LA-10001317,office supplies,labels,avery 520,2.52,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,FUR-TA-10000577,furniture,tables,bretford cr4500 series slim rectangular table,1218.735,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,OFF-LA-10000248,office supplies,labels,avery 52,5.904,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,OFF-PA-10000955,office supplies,paper,southworth 25% cotton granite paper & envelopes,15.696,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2015-127446,2015-11-25,2015-11-30,standard class,mc-17590,matt collister,corporate,united states,arlington,texas,76017,central,FUR-FU-10000221,furniture,furnishings,"master caster door stop, brown",6.096,5,2015,11,4,2015-11,48,November,False,2015,11,4,2015-11,49,November,False
ca-2017-137204,2017-04-28,2017-05-05,standard class,bo-11350,bill overfelt,corporate,united states,los angeles,california,90045,west,FUR-CH-10002304,furniture,chairs,"global stack chair without arms, black",41.568,7,2017,4,2,2017-04,17,April,False,2017,5,2,2017-05,18,May,False
ca-2015-147298,2015-04-26,2015-05-03,standard class,ag-10300,aleksandra gannaway,corporate,united states,los angeles,california,90049,west,FUR-CH-10004886,furniture,chairs,bevis steel folding chairs,230.28,7,2015,4,2,2015-04,17,April,True,2015,5,2,2015-05,18,May,True
ca-2015-147298,2015-04-26,2015-05-03,standard class,ag-10300,aleksandra gannaway,corporate,united states,los angeles,california,90049,west,OFF-BI-10001525,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red",18.288,7,2015,4,2,2015-04,17,April,True,2015,5,2,2015-05,18,May,True
ca-2018-147942,2018-04-01,2018-04-05,standard class,ms-17365,maribeth schnelling,consumer,united states,san francisco,california,94110,west,OFF-LA-10003663,office supplies,labels,avery 498,5.78,4,2018,4,2,2018-04,13,April,True,2018,4,2,2018-04,14,April,False
ca-2018-147942,2018-04-01,2018-04-05,standard class,ms-17365,maribeth schnelling,consumer,united states,san francisco,california,94110,west,OFF-BI-10001294,office supplies,binders,fellowes binding cases,121.68,4,2018,4,2,2018-04,13,April,True,2018,4,2,2018-04,14,April,False
ca-2018-115931,2018-12-22,2018-12-26,standard class,jm-15655,jim mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-AR-10000369,office supplies,art,design ebony sketching pencil,4.17,4,2018,12,4,2018-12,51,December,True,2018,12,4,2018-12,52,December,False
ca-2018-115931,2018-12-22,2018-12-26,standard class,jm-15655,jim mitchum,corporate,united states,carlsbad,new mexico,88220,west,TEC-PH-10001300,technology,phones,"ikross bluetooth portable keyboard + cell phone stand holder + brush for apple iphone 5s 5c 5, 4s 4",67.04,4,2018,12,4,2018-12,51,December,True,2018,12,4,2018-12,52,December,False
ca-2018-115931,2018-12-22,2018-12-26,standard class,jm-15655,jim mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-ST-10000876,office supplies,storage,eldon simplefile box office,37.32,4,2018,12,4,2018-12,51,December,True,2018,12,4,2018-12,52,December,False
ca-2018-115931,2018-12-22,2018-12-26,standard class,jm-15655,jim mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-LA-10001404,office supplies,labels,avery 517,18.45,4,2018,12,4,2018-12,51,December,True,2018,12,4,2018-12,52,December,False
ca-2015-164861,2015-12-03,2015-12-06,second class,mc-17635,matthew clasen,corporate,united states,saint louis,missouri,63116,central,OFF-PA-10001972,office supplies,paper,xerox 214,25.92,3,2015,12,4,2015-12,49,December,False,2015,12,4,2015-12,49,December,True
ca-2018-127180,2018-10-22,2018-10-24,first class,ta-21385,tom ashbrook,home office,united states,new york city,new york,10024,east,TEC-CO-10004722,technology,copiers,canon imageclass 2200 advanced copier,11199.968,2,2018,10,4,2018-10,43,October,False,2018,10,4,2018-10,43,October,False
ca-2018-127180,2018-10-22,2018-10-24,first class,ta-21385,tom ashbrook,home office,united states,new york city,new york,10024,east,TEC-PH-10001494,technology,phones,polycom cx600 ip phone voip phone,2399.6,2,2018,10,4,2018-10,43,October,False,2018,10,4,2018-10,43,October,False
ca-2018-127180,2018-10-22,2018-10-24,first class,ta-21385,tom ashbrook,home office,united states,new york city,new york,10024,east,OFF-EN-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,63.9,2,2018,10,4,2018-10,43,October,False,2018,10,4,2018-10,43,October,False
ca-2018-127180,2018-10-22,2018-10-24,first class,ta-21385,tom ashbrook,home office,united states,new york city,new york,10024,east,TEC-PH-10003800,technology,phones,i.sound portable power - 8000 mah,52.99,2,2018,10,4,2018-10,43,October,False,2018,10,4,2018-10,43,October,False
us-2018-165344,2018-11-13,2018-11-15,first class,sb-20290,sean braxton,corporate,united states,springfield,ohio,45503,east,TEC-AC-10002399,technology,accessories,sandisk cruzer 32 gb usb flash drive,60.864,2,2018,11,4,2018-11,46,November,False,2018,11,4,2018-11,46,November,False
us-2018-165344,2018-11-13,2018-11-15,first class,sb-20290,sean braxton,corporate,united states,springfield,ohio,45503,east,TEC-MA-10002210,technology,machines,epson tm-t88v direct thermal printer - monochrome - desktop,652.995,2,2018,11,4,2018-11,46,November,False,2018,11,4,2018-11,46,November,False
us-2018-165344,2018-11-13,2018-11-15,first class,sb-20290,sean braxton,corporate,united states,springfield,ohio,45503,east,OFF-BI-10003196,office supplies,binders,accohide poly flexible ring binders,11.22,2,2018,11,4,2018-11,46,November,False,2018,11,4,2018-11,46,November,False
ca-2016-168186,2016-09-10,2016-09-15,standard class,ab-10150,aimee bixby,consumer,united states,tulsa,oklahoma,74133,central,OFF-PA-10000477,office supplies,paper,xerox 1952,14.94,5,2016,9,3,2016-09,36,September,True,2016,9,3,2016-09,37,September,False
us-2018-110604,2018-05-15,2018-05-20,standard class,jf-15295,jason fortune-,consumer,united states,seattle,washington,98103,west,FUR-FU-10000076,furniture,furnishings,24-hour round wall clock,39.96,5,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
us-2018-110604,2018-05-15,2018-05-20,standard class,jf-15295,jason fortune-,consumer,united states,seattle,washington,98103,west,FUR-CH-10002017,furniture,chairs,safco optional arm kit for workspace cribbage stacking chair,42.624,5,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
us-2018-110604,2018-05-15,2018-05-20,standard class,jf-15295,jason fortune-,consumer,united states,seattle,washington,98103,west,FUR-CH-10004287,furniture,chairs,safco arco folding chair,220.96,5,2018,5,2,2018-05,20,May,False,2018,5,2,2018-05,20,May,True
ca-2016-116750,2016-07-05,2016-07-10,second class,bf-10975,barbara fisher,corporate,united states,fayetteville,north carolina,28314,south,FUR-FU-10003829,furniture,furnishings,stackable trays,4.928,5,2016,7,3,2016-07,27,July,False,2016,7,3,2016-07,27,July,True
ca-2016-116750,2016-07-05,2016-07-10,second class,bf-10975,barbara fisher,corporate,united states,fayetteville,north carolina,28314,south,OFF-BI-10004728,office supplies,binders,wilson jones turn tabs binder tool for ring binders,7.23,5,2016,7,3,2016-07,27,July,False,2016,7,3,2016-07,27,July,True
ca-2016-162369,2016-08-15,2016-08-19,standard class,tt-21265,tim taslimi,corporate,united states,los angeles,california,90045,west,OFF-ST-10000046,office supplies,storage,fellowes super stor/drawer files,323.1,4,2016,8,3,2016-08,33,August,False,2016,8,3,2016-08,33,August,False
ca-2018-108441,2018-06-12,2018-06-18,standard class,sb-20170,sarah bern,consumer,united states,new york city,new york,10035,east,OFF-PA-10000697,office supplies,paper,"tops voice message log book, flash format",19.04,6,2018,6,2,2018-06,24,June,False,2018,6,2,2018-06,25,June,False
ca-2018-108441,2018-06-12,2018-06-18,standard class,sb-20170,sarah bern,consumer,united states,new york city,new york,10035,east,OFF-BI-10000848,office supplies,binders,angle-d ring binders,13.128,6,2018,6,2,2018-06,24,June,False,2018,6,2,2018-06,25,June,False
ca-2018-108441,2018-06-12,2018-06-18,standard class,sb-20170,sarah bern,consumer,united states,new york city,new york,10035,east,OFF-AR-10004691,office supplies,art,boston 1730 standup electric pencil sharpener,64.14,6,2018,6,2,2018-06,24,June,False,2018,6,2,2018-06,25,June,False
ca-2018-108441,2018-06-12,2018-06-18,standard class,sb-20170,sarah bern,consumer,united states,new york city,new york,10035,east,FUR-CH-10000595,furniture,chairs,safco contoured stacking chairs,858.24,6,2018,6,2,2018-06,24,June,False,2018,6,2,2018-06,25,June,False
ca-2016-169740,2016-02-20,2016-02-25,standard class,lm-17065,liz mackendrick,consumer,united states,hot springs,arkansas,71901,south,TEC-AC-10000927,technology,accessories,anker ultrathin bluetooth wireless keyboard aluminum cover with stand,29.99,5,2016,2,1,2016-02,7,February,True,2016,2,1,2016-02,8,February,False
ca-2017-124051,2017-12-29,2017-12-30,first class,ka-16525,kelly andreada,consumer,united states,aurora,illinois,60505,central,OFF-PA-10001289,office supplies,paper,white computer printout paper by universal,186.048,1,2017,12,4,2017-12,52,December,False,2017,12,4,2017-12,52,December,True
ca-2017-149111,2017-04-17,2017-04-21,second class,bf-11170,ben ferrer,home office,united states,raleigh,north carolina,27604,south,TEC-PH-10003092,technology,phones,motorola l804,36.792,4,2017,4,2,2017-04,16,April,False,2017,4,2,2017-04,16,April,False
ca-2017-149111,2017-04-17,2017-04-21,second class,bf-11170,ben ferrer,home office,united states,raleigh,north carolina,27604,south,FUR-FU-10000206,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",18.624,4,2017,4,2,2017-04,16,April,False,2017,4,2,2017-04,16,April,False
